label shape (60000, 919)
loss:  378 :  tf.Tensor(0.14556178450584412, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  379 :  tf.Tensor(0.12060495465993881, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  380 :  tf.Tensor(0.13760386407375336, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  381 :  tf.Tensor(0.224025160074234, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  382 :  tf.Tensor(0.14650337398052216, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  383 :  tf.Tensor(0.15977920591831207, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  384 :  tf.Tensor(0.17504267394542694, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  385 :  tf.Tensor(0.16988863050937653, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  386 :  tf.Tensor(0.1127944067120552, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  387 :  tf.Tensor(0.16189740598201752, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  388 :  tf.Tensor(0.12670889496803284, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  389 :  tf.Tensor(0.1325986087322235, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  390 :  tf.Tensor(0.13544578850269318, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  391 :  tf.Tensor(0.1106034368276596, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  392 :  tf.Tensor(0.1587471067905426, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  393 :  tf.Tensor(0.18535363674163818, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  394 :  tf.Tensor(0.1226852610707283, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  395 :  tf.Tensor(0.1355714350938797, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  396 :  tf.Tensor(0.14492274820804596, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  397 :  tf.Tensor(0.1473262459039688, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  398 :  tf.Tensor(0.15671376883983612, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  399 :  tf.Tensor(0.11571329832077026, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  400 :  tf.Tensor(0.14421135187149048, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  401 :  tf.Tensor(0.13065548241138458, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  402 :  tf.Tensor(0.14390096068382263, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  403 :  tf.Tensor(0.11180820316076279, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  404 :  tf.Tensor(0.10724129527807236, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  405 :  tf.Tensor(0.11303523927927017, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  406 :  tf.Tensor(0.09716591238975525, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  407 :  tf.Tensor(0.09339971840381622, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  408 :  tf.Tensor(0.2230355143547058, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  409 :  tf.Tensor(0.08215751498937607, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  410 :  tf.Tensor(0.1592751294374466, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  411 :  tf.Tensor(0.1060778871178627, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  412 :  tf.Tensor(0.23934051394462585, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  413 :  tf.Tensor(0.159789577126503, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  414 :  tf.Tensor(0.18421034514904022, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  415 :  tf.Tensor(0.16869503259658813, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  416 :  tf.Tensor(0.115011066198349, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  417 :  tf.Tensor(0.11566880345344543, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  418 :  tf.Tensor(0.14699774980545044, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  419 :  tf.Tensor(0.07209593057632446, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  420 :  tf.Tensor(0.1425836980342865, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  421 :  tf.Tensor(0.25568604469299316, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  422 :  tf.Tensor(0.09027986228466034, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  423 :  tf.Tensor(0.08347367495298386, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  424 :  tf.Tensor(0.07701954990625381, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  425 :  tf.Tensor(0.06548986583948135, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  426 :  tf.Tensor(0.07792913913726807, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  427 :  tf.Tensor(0.08497646450996399, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  428 :  tf.Tensor(0.05948828533291817, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  429 :  tf.Tensor(0.0676947757601738, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  430 :  tf.Tensor(0.06895175576210022, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  431 :  tf.Tensor(0.050959695130586624, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  432 :  tf.Tensor(0.056213486939668655, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  433 :  tf.Tensor(0.052455004304647446, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  434 :  tf.Tensor(0.04174547642469406, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  435 :  tf.Tensor(0.07966598868370056, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  436 :  tf.Tensor(0.13360172510147095, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  437 :  tf.Tensor(0.17072433233261108, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  438 :  tf.Tensor(0.12612482905387878, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  439 :  tf.Tensor(0.10864420235157013, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  440 :  tf.Tensor(0.09324203431606293, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  441 :  tf.Tensor(0.10359405726194382, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  442 :  tf.Tensor(0.10604916512966156, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  443 :  tf.Tensor(0.1377062350511551, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  444 :  tf.Tensor(0.12828810513019562, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  445 :  tf.Tensor(0.10421692579984665, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  446 :  tf.Tensor(0.12091553956270218, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  447 :  tf.Tensor(0.13246196508407593, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  448 :  tf.Tensor(0.06857471913099289, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  449 :  tf.Tensor(0.07519268244504929, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  450 :  tf.Tensor(0.1250973343849182, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  451 :  tf.Tensor(0.10043284296989441, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  452 :  tf.Tensor(0.13771194219589233, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  453 :  tf.Tensor(0.1544857919216156, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  454 :  tf.Tensor(0.10173109173774719, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  455 :  tf.Tensor(0.11854205280542374, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  456 :  tf.Tensor(0.10268811136484146, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  457 :  tf.Tensor(0.07684554904699326, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  458 :  tf.Tensor(0.16196388006210327, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  459 :  tf.Tensor(0.19641168415546417, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  460 :  tf.Tensor(0.1393050104379654, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  461 :  tf.Tensor(0.15553011000156403, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  462 :  tf.Tensor(0.1301625370979309, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  463 :  tf.Tensor(0.14810246229171753, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  464 :  tf.Tensor(0.13416282832622528, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  465 :  tf.Tensor(0.11639244854450226, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  466 :  tf.Tensor(0.1547125279903412, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  467 :  tf.Tensor(0.12934628129005432, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  468 :  tf.Tensor(0.12612095475196838, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  469 :  tf.Tensor(0.14141233265399933, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  470 :  tf.Tensor(0.12656159698963165, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  471 :  tf.Tensor(0.14829939603805542, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  472 :  tf.Tensor(0.11862025409936905, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  473 :  tf.Tensor(0.18002529442310333, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  474 :  tf.Tensor(0.09469131380319595, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  475 :  tf.Tensor(0.15389147400856018, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  476 :  tf.Tensor(0.11682476103305817, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  477 :  tf.Tensor(0.1354585886001587, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  478 :  tf.Tensor(0.13323885202407837, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  479 :  tf.Tensor(0.0961022824048996, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  480 :  tf.Tensor(0.11241231113672256, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  481 :  tf.Tensor(0.1551799774169922, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  482 :  tf.Tensor(0.08512087911367416, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  483 :  tf.Tensor(0.1091720387339592, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  484 :  tf.Tensor(0.08768253028392792, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  485 :  tf.Tensor(0.08259493112564087, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  486 :  tf.Tensor(0.046637699007987976, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  487 :  tf.Tensor(0.07603494822978973, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  488 :  tf.Tensor(0.0539487786591053, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  489 :  tf.Tensor(0.053947385400533676, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  490 :  tf.Tensor(0.06713307648897171, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  491 :  tf.Tensor(0.07134758681058884, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  492 :  tf.Tensor(0.09845161437988281, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  493 :  tf.Tensor(0.18245279788970947, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  494 :  tf.Tensor(0.1390984207391739, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  495 :  tf.Tensor(0.0869680717587471, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  496 :  tf.Tensor(0.17079797387123108, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  497 :  tf.Tensor(0.10149692744016647, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  498 :  tf.Tensor(0.10209350287914276, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  499 :  tf.Tensor(0.0889260396361351, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  500 :  tf.Tensor(0.16347511112689972, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  501 :  tf.Tensor(0.10947047173976898, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  502 :  tf.Tensor(0.15485988557338715, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  503 :  tf.Tensor(0.11289951205253601, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  504 :  tf.Tensor(0.12109234184026718, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  505 :  tf.Tensor(0.13443022966384888, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  506 :  tf.Tensor(0.18433932960033417, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  507 :  tf.Tensor(0.13650916516780853, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  508 :  tf.Tensor(0.16458873450756073, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  509 :  tf.Tensor(0.1458103507757187, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  510 :  tf.Tensor(0.21341250836849213, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  511 :  tf.Tensor(0.13291244208812714, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  512 :  tf.Tensor(0.12766385078430176, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  513 :  tf.Tensor(0.0905974954366684, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  514 :  tf.Tensor(0.07518830895423889, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  515 :  tf.Tensor(0.047670282423496246, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  516 :  tf.Tensor(0.04744967445731163, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  517 :  tf.Tensor(0.07346709817647934, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  518 :  tf.Tensor(0.041796814650297165, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  519 :  tf.Tensor(0.0594022311270237, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  520 :  tf.Tensor(0.07104160636663437, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  521 :  tf.Tensor(0.20284028351306915, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  522 :  tf.Tensor(0.2741849422454834, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  523 :  tf.Tensor(0.1827111691236496, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  524 :  tf.Tensor(0.10985857248306274, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  525 :  tf.Tensor(0.10517596453428268, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  526 :  tf.Tensor(0.1477121263742447, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  527 :  tf.Tensor(0.1357257217168808, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  528 :  tf.Tensor(0.13391168415546417, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  529 :  tf.Tensor(0.18433605134487152, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  530 :  tf.Tensor(0.17344515025615692, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  531 :  tf.Tensor(0.0751061663031578, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  532 :  tf.Tensor(0.07269497960805893, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  533 :  tf.Tensor(0.05525574833154678, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  534 :  tf.Tensor(0.054349493235349655, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  535 :  tf.Tensor(0.055243879556655884, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  536 :  tf.Tensor(0.0733233317732811, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  537 :  tf.Tensor(0.07644923031330109, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  538 :  tf.Tensor(0.04921332001686096, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  539 :  tf.Tensor(0.059578727930784225, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  540 :  tf.Tensor(0.16060209274291992, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  541 :  tf.Tensor(0.09017250686883926, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  542 :  tf.Tensor(0.12555193901062012, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  543 :  tf.Tensor(0.1273232102394104, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  544 :  tf.Tensor(0.16725437343120575, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  545 :  tf.Tensor(0.1503347009420395, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  546 :  tf.Tensor(0.1497991681098938, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  547 :  tf.Tensor(0.103378064930439, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  548 :  tf.Tensor(0.1649390012025833, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  549 :  tf.Tensor(0.10879243910312653, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  550 :  tf.Tensor(0.14254331588745117, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  551 :  tf.Tensor(0.0992196574807167, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  552 :  tf.Tensor(0.10795599967241287, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  553 :  tf.Tensor(0.13324864208698273, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  554 :  tf.Tensor(0.09481490403413773, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  555 :  tf.Tensor(0.1514713168144226, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  556 :  tf.Tensor(0.10696890205144882, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  557 :  tf.Tensor(0.13775509595870972, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  558 :  tf.Tensor(0.11008639633655548, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  559 :  tf.Tensor(0.14504168927669525, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  560 :  tf.Tensor(0.08110122382640839, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  561 :  tf.Tensor(0.1448831558227539, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  562 :  tf.Tensor(0.12459926307201385, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  563 :  tf.Tensor(0.10008380562067032, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  564 :  tf.Tensor(0.14948250353336334, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  565 :  tf.Tensor(0.12377653270959854, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  566 :  tf.Tensor(0.09493286162614822, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  567 :  tf.Tensor(0.1508331447839737, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  568 :  tf.Tensor(0.0893084704875946, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  569 :  tf.Tensor(0.0936887338757515, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  570 :  tf.Tensor(0.13684263825416565, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  571 :  tf.Tensor(0.07206905633211136, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  572 :  tf.Tensor(0.15385717153549194, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  573 :  tf.Tensor(0.09941191971302032, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  574 :  tf.Tensor(0.09633534401655197, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  575 :  tf.Tensor(0.11008960753679276, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  576 :  tf.Tensor(0.0807853415608406, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  577 :  tf.Tensor(0.11517162621021271, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  578 :  tf.Tensor(0.10080704838037491, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  579 :  tf.Tensor(0.0833570659160614, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  580 :  tf.Tensor(0.12067952752113342, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  581 :  tf.Tensor(0.09844552725553513, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  582 :  tf.Tensor(0.09287537634372711, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  583 :  tf.Tensor(0.09673657268285751, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  584 :  tf.Tensor(0.07831043004989624, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  585 :  tf.Tensor(0.09365326911211014, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  586 :  tf.Tensor(0.10009446740150452, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  587 :  tf.Tensor(0.059754714369773865, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  588 :  tf.Tensor(0.06334374099969864, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  589 :  tf.Tensor(0.08754068613052368, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  590 :  tf.Tensor(0.06999705731868744, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  591 :  tf.Tensor(0.1712065190076828, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  592 :  tf.Tensor(0.10702534765005112, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  593 :  tf.Tensor(0.09461906552314758, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  594 :  tf.Tensor(0.14981801807880402, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  595 :  tf.Tensor(0.14989300072193146, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  596 :  tf.Tensor(0.13553091883659363, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  597 :  tf.Tensor(0.11179713904857635, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  598 :  tf.Tensor(0.14927279949188232, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  599 :  tf.Tensor(0.16780681908130646, shape=(), dtype=float64)
sks (10000, 4, 1000)
(10000, 4, 1000)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
